Category,Subcategory,Calculator,Suggested Slug,US_Focus
Small Business & Accounting,,"Common financial ratios (liquidity, leverage, efficiency)",common-financial-ratios-liquidity-leverage-efficiency,False
Small Business & Accounting,,Compensation Ratio Calculator,compensation-ratio,False
Small Business & Accounting,,Compound Ratio Calculator,compound-ratio,False
Small Business & Accounting,,Concentration Ratio Calculator,concentration-ratio,False
Small Business & Accounting,,Consumption Ratio Calculator,consumption-ratio,False
Small Business & Accounting,,Contract Duration Calculator,contract-duration,False
Small Business & Accounting,,Contractor vs employee total cost,contractor-vs-employee-total-cost,False
Small Business & Accounting,,Contribution Margin Per Machine Hour Calculator,contribution-margin-per-machine-hour,False
Small Business & Accounting,,Contribution margin & operating leverage,contribution-margin-and-operating-leverage,False
Small Business & Accounting,,Conversion Ratio Calculator,conversion-ratio,False
Small Business & Accounting,,Copper/Gold Ratio Calculator,copper-gold-ratio,False
Small Business & Accounting,,Cost Income Ratio Calculator,cost-income-ratio,False
Small Business & Accounting,,Cost Recovery Ratio Calculator,cost-recovery-ratio,False
Small Business & Accounting,,Cost To Retail Ratio Calculator,cost-to-retail-ratio,False
Small Business & Accounting,,Cost of Goods Manufactured Calculator (COGM),cost-of-goods-manufactured-cogm,False
Small Business & Accounting,,Cost of Goods Purchased Calculator,cost-of-goods-purchased,False
Small Business & Accounting,,Cost of Goods Sold Calculator,cost-of-goods-sold,False
Small Business & Accounting,,Cumulative Yield Ratio Calculator,cumulative-yield-ratio,False
Small Business & Accounting,,Cycle Ratio Calculator,cycle-ratio,False
Small Business & Accounting,,Demand Ratio Calculator,demand-ratio,False
Small Business & Accounting,,Diamond Cut Score (Length to Width Ratio) Calculator,diamond-cut-score-length-to-width-ratio,False
Small Business & Accounting,,Diversification Ratio Calculator,diversification-ratio,False
Small Business & Accounting,,Draw Ratio Calculator,draw-ratio,False
Small Business & Accounting,,Earnings Revision Ratio Calculator,earnings-revision-ratio,False
Small Business & Accounting,,Efficiency Ratio Calculator,efficiency-ratio,False
Small Business & Accounting,,Employment Duration Calculator,employment-duration,False
Small Business & Accounting,,Employment To Population Ratio Calculator,employment-to-population-ratio,False
Small Business & Accounting,,Equity To Asset Ratio Calculator,equity-to-asset-ratio,False
Small Business & Accounting,,Executive Pay Ratio Calculator,executive-pay-ratio,False
Small Business & Accounting,,Expected Loss Ratio Calculator,expected-loss-ratio,False
Small Business & Accounting,,Financial Covenant Ratio Calculator,financial-covenant-ratio,False
Small Business & Accounting,,Flow Ratio Calculator,flow-ratio,False
Small Business & Accounting,,Fundraising Efficiency Ratio Calculator,fundraising-efficiency-ratio,False
Small Business & Accounting,,Gain To Pain Ratio Calculator,gain-to-pain-ratio,False
Small Business & Accounting,,Gross Enrollment Ratio Calculator,gross-enrollment-ratio,False
Small Business & Accounting,,Headcount Ratio Calculator,headcount-ratio,False
Small Business & Accounting,,Impact Ratio Calculator,impact-ratio,False
Small Business & Accounting,,Import Cover Ratio Calculator,import-cover-ratio,False
Small Business & Accounting,,Inclusion Ratio Calculator,inclusion-ratio,False
Small Business & Accounting,,Income To Cost Of Living Ratio Calculator,income-to-cost-of-living-ratio,False
Small Business & Accounting,,Inventory Quality Ratio Calculator,inventory-quality-ratio,False
Small Business & Accounting,,Inventory To Sales Ratio Calculator,inventory-to-sales-ratio,False
Small Business & Accounting,,Inventory Turnover Ratio Calculator,inventory-turnover-ratio,False
Small Business & Accounting,,Invoice Late Fee Calculator,invoice-late-fee,False
Small Business & Accounting,,Invoice factoring cost (implied APR),invoice-factoring-cost-implied-apr,False
Small Business & Accounting,,LTV:CAC ratio,ltv-cac-ratio,False
Small Business & Accounting,,Labor To Revenue Ratio Calculator,labor-to-revenue-ratio,False
Small Business & Accounting,,Land To Asset Ratio Calculator,land-to-asset-ratio,False
Small Business & Accounting,,Lease Duration Calculator,lease-duration,False
Small Business & Accounting,,Liquidity Pool Fee Calculator,liquidity-pool-fee,False
Small Business & Accounting,,Liquidity Premium Calculator,liquidity-premium,False
Small Business & Accounting,,Liquidity Ratio Calculator,liquidity-ratio,False
Small Business & Accounting,,M E Ratio Calculator,m-e-ratio,False
Small Business & Accounting,,"MRR/ARR growth, churn & retention math",mrr-arr-growth-churn-and-retention-math,False
Small Business & Accounting,,Management To Staff Ratio Calculator,management-to-staff-ratio,False
Small Business & Accounting,,Manufacturing Overhead Calculator,manufacturing-overhead,False
Small Business & Accounting,,Margin & markup,margin-and-markup,False
Small Business & Accounting,,Mark Space Ratio Calculator,mark-space-ratio,False
Small Business & Accounting,,Merchant cash advance (factor rate → APR),merchant-cash-advance-factor-rate-apr,False
Small Business & Accounting,,Modified Duration Calculator,modified-duration,False
Small Business & Accounting,,Naic Rbc Ratio Calculator,naic-rbc-ratio,False
Small Business & Accounting,,Net Hire Ratio Calculator,net-hire-ratio,False
Small Business & Accounting,,Net Npl Ratio Calculator,net-npl-ratio,False
Small Business & Accounting,,Net Servicing Ratio Calculator,net-servicing-ratio,False
Small Business & Accounting,,Net Surplus Ratio Calculator,net-surplus-ratio,False
Small Business & Accounting,,Net Worth To Income Ratio Calculator,net-worth-to-income-ratio,False
Small Business & Accounting,,P To C Ratio Calculator,p-to-c-ratio,False
Small Business & Accounting,,P/C Ratio Calculator,p-c-ratio,False
Small Business & Accounting,,Payroll Expense Calculator,payroll-expense,False
Small Business & Accounting,,Payroll tax (FUTA/SUTA/FICA shares),payroll-tax-futa-suta-fica-shares,False
Small Business & Accounting,,Peak To Valley Ratio Calculator,peak-to-valley-ratio,False
Small Business & Accounting,,Permissible Loss Ratio Calculator,permissible-loss-ratio,False
Small Business & Accounting,,Persistency Ratio Calculator,persistency-ratio,False
Small Business & Accounting,,Placement Ratio Calculator,placement-ratio,False
Small Business & Accounting,,Predetermined Overhead Rate Calculator,predetermined-overhead-rate,False
Small Business & Accounting,,Preferred Cost Revenue Ratio Calculator,preferred-cost-revenue-ratio,False
Small Business & Accounting,,Price To Income Ratio Calculator,price-to-income-ratio,False
Small Business & Accounting,,Price/Earnings Ratio Calculator,price-earnings-ratio,False
Small Business & Accounting,,Productivity Ratio Calculator,productivity-ratio,False
Small Business & Accounting,,Profitability Ratio Calculator,profitability-ratio,False
Small Business & Accounting,,Proprietary Ratio Calculator,proprietary-ratio,False
Small Business & Accounting,,Provision Ratio Calculator,provision-ratio,False
Small Business & Accounting,,Proxy To Task Ratio Calculator,proxy-to-task-ratio,False
Small Business & Accounting,,Pti (Payment-to-Income) Ratio Calculator,pti-payment-to-income-ratio,False
Small Business & Accounting,,QBI (§199A) deduction estimator,qbi-199a-deduction-estimator,False
Small Business & Accounting,,Quick Ratio Calculator,quick-ratio,False
Small Business & Accounting,,Reserve Ratio Calculator,reserve-ratio,False
Small Business & Accounting,,S-corp vs sole prop payroll-tax savings,s-corp-vs-sole-prop-payroll-tax-savings,False
Small Business & Accounting,,SBA 7(a)/504 loan payment & fees,sba-7-a-504-loan-payment-and-fees,False
Small Business & Accounting,,SPR – Stack to Pot Ratio – Calculator,spr-stack-to-pot-ratio,False
Small Business & Accounting,,Sale To List Ratio Calculator,sale-to-list-ratio,False
Small Business & Accounting,,Sales Quota Ratio Calculator,sales-quota-ratio,False
Small Business & Accounting,,Sales tax by state (quick blend),sales-tax-by-state-quick-blend,False
Small Business & Accounting,,Section 179 vs bonus depreciation optimizer,section-179-vs-bonus-depreciation-optimizer,False
Small Business & Accounting,,Segment Ratio Calculator,segment-ratio,False
Small Business & Accounting,,Selection Ratio Calculator,selection-ratio,False
Small Business & Accounting,,Serviceability Ratio Calculator,serviceability-ratio,False
Small Business & Accounting,,Solvency Ratio Calculator,solvency-ratio,False
Small Business & Accounting,,Stock To Sales Ratio Calculator,stock-to-sales-ratio,False
Small Business & Accounting,,Traffic To Lead Ratio Calculator,traffic-to-lead-ratio,False
Small Business & Accounting,,Unadjusted Cost of Goods Sold Calculator,unadjusted-cost-of-goods-sold,False
Small Business & Accounting,,Upside Capture Ratio Calculator,upside-capture-ratio,False
Small Business & Accounting,,Variable Overhead Calculator,variable-overhead,False
"Stocks, Options & Risk",Options,Adoption Credit Calculator,adoption-credit,False
"Stocks, Options & Risk",Options,Black-Scholes option pricing,black-scholes-option-pricing,False
"Stocks, Options & Risk",Options,Option Delta Calculator,option-delta,False
"Stocks, Options & Risk",Options,"Option Greeks (Δ, Γ, Θ, Vega, ρ)",option-greeks-vega,False
"Stocks, Options & Risk",Options,Options Contract Calculator,options-contract,False
"Stocks, Options & Risk",Options,Options P/L (single & multi-leg visualizer),options-p-l-single-and-multi-leg-visualizer,False
"Stocks, Options & Risk",Risk,Value At Risk (VAR) Calculator,value-at-risk-var,False
"Stocks, Options & Risk",Trading Tools,Constant-growth (Gordon) valuation,constant-growth-gordon-valuation,False
"Stocks, Options & Risk",Trading Tools,Covered-call payoff & annualized yield,covered-call-payoff-and-annualized-yield,False
"Stocks, Options & Risk",Trading Tools,Delta Hedge Calculator,delta-hedge,False
"Stocks, Options & Risk",Trading Tools,Holding-period return (total return),holding-period-return-total-return,False
"Stocks, Options & Risk",Trading Tools,MACD Calculator,macd,False
"Stocks, Options & Risk",Trading Tools,Multi-stage growth valuation,multi-stage-growth-valuation,False
"Stocks, Options & Risk",Trading Tools,Protective put / collar analyzer,protective-put-collar-analyzer,False
"Stocks, Options & Risk",Trading Tools,RSI (Relative Strength Index) Calculator,rsi-relative-strength-index,False
"Stocks, Options & Risk",Trading Tools,Short Squeeze Calculator,short-squeeze,False
"Stocks, Options & Risk",Trading Tools,"Technical levels: pivot points, Fibonacci",technical-levels-pivot-points-fibonacci,False
"Stocks, Options & Risk",Trading Tools,VWAP (Volume Average Weighted Pricing) Calculator,vwap-volume-average-weighted-pricing,False
"Stocks, Options & Risk",Trading Tools,WACC (weighted average cost of capital),wacc-weighted-average-cost-of-capital,False
Student Loans & Education,,College cost planner,college-cost-planner,False
Student Loans & Education,,College savings (529) target,college-savings-529-target,False
Student Loans & Education,,FAFSA SAI (formerly EFC) – simplified estimate,fafsa-sai-formerly-efc-simplified-estimate,False
Student Loans & Education,,PSLF tracker & forgiveness timeline (high-level),pslf-tracker-and-forgiveness-timeline-high-level,False
Student Loans & Education,,SAVE plan interest subsidy estimator,save-plan-interest-subsidy-estimator,False
Student Loans & Education,,SAVE/REPAYE/PAYE planner (monthly + total),save-repaye-paye-planner-monthly-total,False
Student Loans & Education,,Student-loan interest deduction (tax benefit),student-loan-interest-deduction-tax-benefit,False
Student Loans & Education,,Student-loan payment (standard vs IDR),student-loan-payment-standard-vs-idr,False
Student Loans & Education,,Student-loan refinance breakeven,student-loan-refinance-breakeven,False
Taxes (U.S.) – Individual,Credits,529 state tax deduction/credit,529-state-tax-deduction-credit,True
Taxes (U.S.) – Individual,Credits,Child & dependent care credit,child-and-dependent-care-credit,True
Taxes (U.S.) – Individual,Credits,Child tax credit (CTC),child-tax-credit-ctc,True
Taxes (U.S.) – Individual,Credits,Earned income tax credit (EITC),earned-income-tax-credit-eitc,True
Taxes (U.S.) – Individual,Credits,Energy credits (EV/clean energy basics),energy-credits-ev-clean-energy-basics,True
Taxes (U.S.) – Individual,Deductions,Itemized vs standard deduction (SALT cap),itemized-vs-standard-deduction-salt-cap,True
Taxes (U.S.) – Individual,Deductions,SALT deduction cap impact (IRC §164),salt-deduction-cap-impact-irc-164,True
Taxes (U.S.) – Individual,Income Taxes,AMT estimator,amt-estimator,True
Taxes (U.S.) – Individual,Income Taxes,After-Tax Yield Calculator,after-tax-yield,False
Taxes (U.S.) – Individual,Income Taxes,Cash Wedding Gift Calculator,cash-wedding-gift,False
Taxes (U.S.) – Individual,Income Taxes,Commission Tax Calculator,commission-tax,False
Taxes (U.S.) – Individual,Income Taxes,Estimated quarterly taxes (safe-harbor),estimated-quarterly-taxes-safe-harbor,True
Taxes (U.S.) – Individual,Income Taxes,Federal & state income tax calculator,federal-and-state-income-tax-calculator,True
Taxes (U.S.) – Individual,Income Taxes,Gift & estate tax calculator,gift-and-estate-tax-calculator,True
Taxes (U.S.) – Individual,Income Taxes,HSA / FSA tax savings,hsa-fsa-tax-savings,True
Taxes (U.S.) – Individual,Income Taxes,ISO/NSO stock options tax estimator,iso-nso-stock-options-tax-estimator,True
Taxes (U.S.) – Individual,Income Taxes,NIIT (3.8%) – net investment income tax,niit-3-8-net-investment-income-tax,True
Taxes (U.S.) – Individual,Income Taxes,Prorated Tax Calculator,prorated-tax,False
Taxes (U.S.) – Individual,Income Taxes,Reverse Sales Tax Calculator,reverse-sales-tax,False
Taxes (U.S.) – Individual,Income Taxes,Tab (Tax Amortisation Benefit Factor) Calculator,tab-tax-amortisation-benefit-factor,False
Taxes (U.S.) – Individual,Income Taxes,Tax Savings Calculator,tax-savings,False
Taxes (U.S.) – Individual,Investment Taxes,Capital gains & qualified dividends tax,capital-gains-and-qualified-dividends-tax,True
Taxes (U.S.) – Individual,Property & SALT,Property tax estimator,property-tax-estimator,True
Time Value of Money (TVM),TVM,Annuity due vs ordinary annuity,annuity-due-vs-ordinary-annuity,False
Time Value of Money (TVM),TVM,Discount Factor Calculator,discount-factor,False
Time Value of Money (TVM),TVM,Future value (FV),future-value-fv,False
Time Value of Money (TVM),TVM,Growing Perpetuity Calculator,growing-perpetuity,False
Time Value of Money (TVM),TVM,Payment (PMT) / annuity,payment-pmt-annuity,False
Time Value of Money (TVM),TVM,Perpetuity & growing perpetuity,perpetuity-and-growing-perpetuity,False
Time Value of Money (TVM),TVM,Present value (PV),present-value-pv,False
Time Value of Money (TVM),TVM,Pv Of Lease Calculator,pv-of-lease,False
Time Value of Money (TVM),TVM,Rule of 72,rule-of-72,False
Time Value of Money (TVM),TVM,"TVM solver (PV, FV, N, I/Y, PMT)",tvm-solver-pv-fv-n-i-y-pmt,False
Time Value of Money (TVM),TVM,XIRR (dated cash flows),xirr-dated-cash-flows,False
Valuation & Corporate Finance,Valuation,AOV (Average Order Value) Calculator,aov-average-order-value,False
Valuation & Corporate Finance,Valuation,Acreage Value Calculator,acreage-value,False
Valuation & Corporate Finance,Valuation,Actual Cash Value Calculator,actual-cash-value,False
Valuation & Corporate Finance,Valuation,Antique Furniture Value Calculator,antique-furniture-value,False
